timestamp,closing price,EMA,OI condition,RSI
2025-07-02 02:21:00,2406.57,long,Open interest condition not fulfilled,44.23670547176238
2025-07-02 02:22:00,2409.29,long,Open interest condition not fulfilled,54.12979418248351
2025-07-02 02:23:00,2408.59,long,Open interest condition not fulfilled,51.89830937215303
2025-07-02 02:24:00,2408.47,long,Open interest condition not fulfilled,51.51819344493444
2025-07-02 02:25:00,2409.84,long,Open interest condition not fulfilled,56.956054750709036
2025-07-02 02:26:00,2409.46,long,Open interest condition not fulfilled,55.38097434745152
2025-07-02 02:27:00,2411.16,long,Open interest condition not fulfilled,61.766834117708896
2025-07-02 02:28:00,2413.12,long,Open interest condition not fulfilled,67.25244463699508
2025-07-02 02:29:00,2413.82,long,Open interest condition not fulfilled,69.0884760797057
2025-07-02 02:30:00,2413.95,long,Open interest condition not fulfilled,69.49186711871421
2025-07-02 02:31:00,2412.96,long,Open interest condition not fulfilled,65.26922386591644
2025-07-02 02:32:00,2411.65,long,Open interest condition not fulfilled,58.1694762592957
2025-07-02 02:33:00,2410.2,long,Open interest condition not fulfilled,51.42155275974141
2025-07-02 02:34:00,2411.42,long,Open interest condition not fulfilled,56.76094385340702
2025-07-02 02:35:00,2412.07,long,Open interest condition not fulfilled,59.434405502276014
2025-07-02 02:36:00,2412.72,long,Open interest condition not fulfilled,61.82939738823702
2025-07-02 02:37:00,2410.44,long,Open interest condition not fulfilled,50.28326411720318
2025-07-02 02:38:00,2411.21,long,Open interest condition not fulfilled,53.464515794908614
2025-07-02 02:39:00,2410.89,long,Open interest condition not fulfilled,51.98962441900658
2025-07-02 02:40:00,2410.87,long,Open interest condition not fulfilled,51.897613913331455
2025-07-02 02:41:00,2411.71,long,Open interest condition not fulfilled,55.31446893314471
2025-07-02 02:42:00,2413.33,long,Open interest condition not fulfilled,61.29836521663436
2025-07-02 02:43:00,2413.6,long,Open interest condition not fulfilled,62.24779020296786
2025-07-02 02:44:00,2414.22,long,Open interest condition not fulfilled,64.32417625135832
2025-07-02 02:45:00,2413.58,long,Increase (5m+15m),60.513123902130246
2025-07-02 02:46:00,2414.0,long,Open interest condition not fulfilled,61.51416964088213
2025-07-02 02:47:00,2414.99,long,Open interest condition not fulfilled,64.76360472688864
2025-07-02 02:48:00,2415.72,long,Open interest condition not fulfilled,66.97968369595193
2025-07-02 02:50:00,2417.05,long,Open interest condition not fulfilled,70.60358823843035
2025-07-02 02:51:00,2415.07,long,Open interest condition not fulfilled,60.02668782769763
2025-07-02 02:52:00,2414.99,long,Open interest condition not fulfilled,59.32815485444882
2025-07-02 02:53:00,2414.33,long,Open interest condition not fulfilled,56.1507449093459
2025-07-02 02:54:00,2416.18,long,Open interest condition not fulfilled,63.25494804927585
2025-07-02 02:55:00,2414.92,long,Open interest condition not fulfilled,56.983587759540846
2025-07-02 02:56:00,2414.69,long,Open interest condition not fulfilled,55.85881489760114
2025-07-02 02:57:00,2414.85,long,Open interest condition not fulfilled,56.39936052220738
2025-07-02 02:58:00,2415.29,long,Open interest condition not fulfilled,58.185807443187976
2025-07-02 02:59:00,2416.79,long,Open interest condition not fulfilled,63.104480109047174
