timestamp,closing price,EMA,OI condition,RSI
2025-07-18 03:41:00,3605.04,long,Open interest condition not fulfilled,66.64482059689158
2025-07-18 03:42:00,3605.67,long,Open interest condition not fulfilled,66.64584443714872
2025-07-18 03:43:00,3604.55,long,Open interest condition not fulfilled,64.14376205484602
2025-07-18 03:44:00,3607.61,long,Open interest condition not fulfilled,69.56970674872315
2025-07-18 03:45:00,3607.29,long,Increase (5m+15m),69.03464619081598
2025-07-18 03:46:00,3602.86,long,Open interest condition not fulfilled,56.81564748211286
2025-07-18 03:47:00,3605.39,long,Open interest condition not fulfilled,61.09950362997108
2025-07-18 03:48:00,3605.06,long,Open interest condition not fulfilled,60.06079653458947
2025-07-18 03:49:00,3600.98,long,Open interest condition not fulfilled,50.56717262006209
2025-07-18 03:50:00,3598.46,long,Open interest condition not fulfilled,46.72656242886548
2025-07-18 03:51:00,3597.08,long,Open interest condition not fulfilled,44.66457591950881
2025-07-18 03:52:00,3599.58,long,Open interest condition not fulfilled,49.220606184460664
2025-07-18 03:53:00,3597.23,long,Open interest condition not fulfilled,45.50900911197531
2025-07-18 03:54:00,3594.78,long,Open interest condition not fulfilled,42.10004485115469
2025-07-18 03:55:00,3595.08,long,Open interest condition not fulfilled,42.971143520908534
2025-07-18 03:56:00,3595.29,long,Open interest condition not fulfilled,43.37648381549725
2025-07-18 03:57:00,3596.38,long,Open interest condition not fulfilled,45.513476875223546
2025-07-18 03:58:00,3595.77,long,Open interest condition not fulfilled,44.412622311589146
2025-07-18 03:59:00,3596.93,long,Open interest condition not fulfilled,47.424704196369916
2025-07-18 04:00:00,3588.45,long,Decrease (5m+15),36.07102706493941
2025-07-18 04:01:00,3587.76,long,Open interest condition not fulfilled,35.22688248450254
2025-07-18 04:02:00,3588.06,long,Open interest condition not fulfilled,35.527787374199875
2025-07-18 04:03:00,3585.68,long,Open interest condition not fulfilled,34.29672510020151
2025-07-18 04:04:00,3583.64,long,Open interest condition not fulfilled,32.30369886923479
2025-07-18 04:05:00,3585.24,long,Open interest condition not fulfilled,37.76255195228293
2025-07-18 04:06:00,3586.02,no_trade,Open interest condition not fulfilled,39.316871863098825
2025-07-18 04:07:00,3585.43,no_trade,Open interest condition not fulfilled,38.56963294062459
2025-07-18 04:08:00,3582.78,no_trade,Open interest condition not fulfilled,35.57599499558388
2025-07-18 04:09:00,3583.29,no_trade,Open interest condition not fulfilled,36.14877578682245
2025-07-18 04:10:00,3583.26,no_trade,Open interest condition not fulfilled,36.23349582276558
2025-07-18 04:11:00,3582.0,no_trade,Open interest condition not fulfilled,34.52572816646651
2025-07-18 04:12:00,3582.28,no_trade,Open interest condition not fulfilled,34.860519172482526
2025-07-18 04:13:00,3583.07,no_trade,Open interest condition not fulfilled,36.73816389867496
2025-07-18 04:14:00,3584.31,no_trade,Open interest condition not fulfilled,39.956638910330334
2025-07-18 04:15:00,3585.49,no_trade,Open interest condition not fulfilled,42.96777386243903
2025-07-18 04:16:00,3585.24,no_trade,Open interest condition not fulfilled,45.40860748748267
2025-07-18 04:17:00,3588.89,no_trade,Open interest condition not fulfilled,51.39816443542933
2025-07-18 04:18:00,3585.45,no_trade,Open interest condition not fulfilled,46.20307875405777
2025-07-18 04:19:00,3585.51,no_trade,Open interest condition not fulfilled,46.18116406710558
2025-07-18 04:20:00,3589.19,no_trade,Open interest condition not fulfilled,52.18093952201233
2025-07-18 04:21:00,3588.02,no_trade,Open interest condition not fulfilled,50.16608533450273
2025-07-18 04:22:00,3588.48,no_trade,Open interest condition not fulfilled,50.92526428250475
2025-07-18 04:23:00,3586.02,no_trade,Open interest condition not fulfilled,46.924050920158805
2025-07-18 04:24:00,3584.64,no_trade,Open interest condition not fulfilled,44.72136261756297
2025-07-18 04:25:00,3589.54,no_trade,Open interest condition not fulfilled,53.136836566470805
2025-07-18 04:26:00,3591.64,no_trade,Open interest condition not fulfilled,56.20849444691461
2025-07-18 04:27:00,3593.09,no_trade,Open interest condition not fulfilled,58.16827727281078
2025-07-18 04:28:00,3593.02,no_trade,Open interest condition not fulfilled,58.027302072768094
2025-07-18 04:29:00,3593.98,no_trade,Open interest condition not fulfilled,59.48313634783056
2025-07-18 04:30:00,3595.22,no_trade,Decrease (5m+15),61.22589359329765
2025-07-18 04:31:00,3592.75,no_trade,Open interest condition not fulfilled,55.722879957082505
2025-07-18 04:32:00,3593.54,no_trade,Open interest condition not fulfilled,57.07159838841914
2025-07-18 04:33:00,3596.65,no_trade,Open interest condition not fulfilled,61.65782117261983
2025-07-18 04:34:00,3603.75,no_trade,Open interest condition not fulfilled,69.74916109521602
2025-07-18 04:35:00,3603.54,no_trade,Open interest condition not fulfilled,67.94200843073219
2025-07-18 04:36:00,3606.0,no_trade,Open interest condition not fulfilled,70.38978107154261
2025-07-18 04:37:00,3605.99,short,Open interest condition not fulfilled,70.38976860286107
2025-07-18 04:38:00,3607.0,short,Open interest condition not fulfilled,71.40314217434587
2025-07-18 04:39:00,3605.8,no_trade,Open interest condition not fulfilled,67.62661530747184
2025-07-18 04:40:00,3610.81,no_trade,Open interest condition not fulfilled,72.55420427829402
2025-07-18 04:41:00,3618.09,long,Open interest condition not fulfilled,77.8339568917797
2025-07-18 04:42:00,3617.44,long,Open interest condition not fulfilled,77.49824406278587
2025-07-18 04:43:00,3614.55,long,Open interest condition not fulfilled,71.09263220866214
2025-07-18 04:45:00,3613.2,long,Open interest condition not fulfilled,68.30107600647972
2025-07-18 04:46:00,3611.54,long,Open interest condition not fulfilled,64.61363294560664
2025-07-18 04:47:00,3610.98,long,Open interest condition not fulfilled,63.76549770914628
2025-07-18 04:48:00,3610.02,long,Open interest condition not fulfilled,61.72446560140068
2025-07-18 04:49:00,3611.14,long,Open interest condition not fulfilled,63.309635013073006
2025-07-18 04:50:00,3610.82,long,Open interest condition not fulfilled,62.18029278829394
2025-07-18 04:51:00,3611.59,long,Open interest condition not fulfilled,63.03015276243821
2025-07-18 04:52:00,3612.73,long,Open interest condition not fulfilled,64.3796361325602
2025-07-18 04:53:00,3611.87,long,Open interest condition not fulfilled,62.20862036656632
2025-07-18 04:54:00,3611.39,long,Open interest condition not fulfilled,60.71466453409226
2025-07-18 04:55:00,3617.81,long,Open interest condition not fulfilled,68.0986560616496
2025-07-18 04:56:00,3619.01,long,Open interest condition not fulfilled,69.89011951112275
2025-07-18 04:57:00,3617.39,long,Open interest condition not fulfilled,65.84579078212296
2025-07-18 04:58:00,3619.16,long,Open interest condition not fulfilled,67.93545737567163
2025-07-18 04:59:00,3619.34,no_trade,Open interest condition not fulfilled,67.7002030673663
2025-07-18 05:00:00,3620.91,long,Open interest condition not fulfilled,70.00461380639466
2025-07-18 05:01:00,3619.76,long,Increase (5m+15m),67.22508805665258
2025-07-18 05:02:00,3619.11,long,Open interest condition not fulfilled,63.22012284428196
2025-07-18 05:03:00,3619.1,long,Open interest condition not fulfilled,63.103590354585506
2025-07-18 05:04:00,3620.17,long,Open interest condition not fulfilled,64.68332065658566
2025-07-18 05:05:00,3640.43,long,Open interest condition not fulfilled,81.16051420296594
2025-07-18 05:09:00,3639.07,long,Open interest condition not fulfilled,70.19638347224992
2025-07-18 05:10:00,3635.0,long,Open interest condition not fulfilled,63.703679287603514
2025-07-18 05:11:00,3629.66,long,Open interest condition not fulfilled,56.86771287172308
2025-07-18 05:12:00,3632.2,long,Open interest condition not fulfilled,59.344535103775264
2025-07-18 05:13:00,3628.81,long,Open interest condition not fulfilled,55.10959029034641
2025-07-18 05:14:00,3633.3,long,Open interest condition not fulfilled,58.25328977323411
2025-07-18 05:15:00,3633.4,long,Decrease (5m+15),57.90164954389832
2025-07-18 05:16:00,3632.49,long,Open interest condition not fulfilled,57.10786359187847
2025-07-18 05:17:00,3635.04,long,Open interest condition not fulfilled,58.063338179424775
2025-07-18 05:18:00,3632.81,long,Open interest condition not fulfilled,55.439906170648825
2025-07-18 05:19:00,3636.37,long,Open interest condition not fulfilled,59.3187711458904
2025-07-18 05:20:00,3638.87,long,Open interest condition not fulfilled,61.162040761711246
2025-07-18 05:21:00,3640.8,long,Open interest condition not fulfilled,62.136951088394824
2025-07-18 05:22:00,3643.22,long,Open interest condition not fulfilled,64.5879756961871
2025-07-18 05:23:00,3645.27,long,Open interest condition not fulfilled,66.20259001262339
2025-07-18 05:24:00,3646.04,long,Open interest condition not fulfilled,66.86897188904264
2025-07-18 05:25:00,3642.07,long,Open interest condition not fulfilled,61.33677609478326
2025-07-18 05:26:00,3641.64,long,Open interest condition not fulfilled,60.071352213428824
2025-07-18 05:27:00,3639.3,long,Open interest condition not fulfilled,56.3107765382688
2025-07-18 05:28:00,3637.41,long,Open interest condition not fulfilled,53.591417479914824
2025-07-18 05:29:00,3640.31,long,Open interest condition not fulfilled,57.44383979796334
2025-07-18 05:30:00,3644.46,long,Increase (5m+15m),61.96760448964299
2025-07-18 05:31:00,3641.56,long,Open interest condition not fulfilled,57.93371428346677
2025-07-18 05:32:00,3646.79,long,Open interest condition not fulfilled,63.51704925298956
2025-07-18 05:33:00,3645.74,long,Open interest condition not fulfilled,61.33143336704923
2025-07-18 05:34:00,3641.01,long,Open interest condition not fulfilled,54.316074277435206
2025-07-18 05:35:00,3639.72,long,Open interest condition not fulfilled,52.50295473814358
2025-07-18 05:36:00,3636.25,long,Open interest condition not fulfilled,48.19463100597822
2025-07-18 05:37:00,3637.97,long,Open interest condition not fulfilled,50.39551828065343
2025-07-18 05:38:00,3652.38,long,Open interest condition not fulfilled,64.29095365066843
2025-07-18 05:39:00,3653.01,long,Open interest condition not fulfilled,64.63053059356595
2025-07-18 05:40:00,3654.09,long,Open interest condition not fulfilled,65.55681041607569
2025-07-18 05:41:00,3651.35,long,Open interest condition not fulfilled,61.77800128988878
2025-07-18 05:42:00,3649.61,long,Open interest condition not fulfilled,59.19254799862616
2025-07-18 05:43:00,3651.59,long,Open interest condition not fulfilled,60.625916912880335
2025-07-18 05:44:00,3652.19,long,Open interest condition not fulfilled,61.40124169502957
2025-07-18 05:45:00,3651.32,long,Open interest condition not fulfilled,59.541745607567535
2025-07-18 05:46:00,3648.55,long,Open interest condition not fulfilled,55.82553000182684
2025-07-18 05:47:00,3655.68,long,Open interest condition not fulfilled,64.18091095564719
2025-07-18 05:48:00,3652.76,long,Open interest condition not fulfilled,59.91377456855336
2025-07-18 05:49:00,3650.0,long,Open interest condition not fulfilled,55.40608809575634
2025-07-18 05:50:00,3651.56,long,Open interest condition not fulfilled,57.73944087194837
2025-07-18 05:51:00,3648.28,long,Open interest condition not fulfilled,52.50232750679913
2025-07-18 05:52:00,3648.88,long,Open interest condition not fulfilled,52.923413895877545
2025-07-18 05:53:00,3650.22,long,Open interest condition not fulfilled,54.54818785724981
2025-07-18 05:54:00,3660.89,long,Open interest condition not fulfilled,65.19246037436841
2025-07-18 05:58:00,3674.29,long,Open interest condition not fulfilled,74.64455980342602
2025-07-18 05:59:00,3670.06,long,Open interest condition not fulfilled,67.98795411322067
2025-07-18 06:00:00,3667.36,long,Decrease (5m+15),63.756074593829894
2025-07-18 06:01:00,3669.1,long,Open interest condition not fulfilled,66.18174362522439
2025-07-18 06:02:00,3662.34,long,Open interest condition not fulfilled,56.203924669909505
2025-07-18 06:03:00,3658.0,long,Open interest condition not fulfilled,50.96396896350039
2025-07-18 06:04:00,3657.29,long,Open interest condition not fulfilled,50.25069357810019
2025-07-18 06:05:00,3663.49,long,Open interest condition not fulfilled,56.48701319494483
2025-07-18 06:06:00,3653.59,long,Open interest condition not fulfilled,45.96167826784108
