timestamp,closing price,EMA,OI condition,RSI
2025-06-18 17:43:00,2488.61,short,Open interest condition not fulfilled,57.51692041182653
2025-06-18 17:44:00,2491.02,short,Open interest condition not fulfilled,60.304474636639604
2025-06-18 17:45:00,2489.48,short,Decrease (5m+15),57.68553551853746
2025-06-18 17:46:00,2485.93,short,Open interest condition not fulfilled,52.06651348935388
2025-06-18 17:47:00,2486.1,short,Open interest condition not fulfilled,52.262345913946994
2025-06-18 17:48:00,2488.42,short,Open interest condition not fulfilled,55.64702185296123
2025-06-18 17:49:00,2486.01,short,Open interest condition not fulfilled,51.28955911225395
2025-06-18 17:50:00,2485.28,short,Open interest condition not fulfilled,50.26212167464585
2025-06-18 17:51:00,2489.53,short,Open interest condition not fulfilled,55.93537414637253
2025-06-18 17:52:00,2492.4,short,Open interest condition not fulfilled,59.34106635361474
2025-06-18 17:53:00,2493.6,short,Open interest condition not fulfilled,60.22434751671132
2025-06-18 17:54:00,2497.62,short,Open interest condition not fulfilled,64.4004288803244
2025-06-18 17:55:00,2502.2,short,Open interest condition not fulfilled,68.58237626488135
2025-06-18 17:56:00,2499.73,short,Open interest condition not fulfilled,66.49133275247902
2025-06-18 17:57:00,2493.89,short,Open interest condition not fulfilled,56.39737837678808
2025-06-18 17:58:00,2495.05,short,Open interest condition not fulfilled,57.543238074294244
2025-06-18 17:59:00,2495.01,short,Open interest condition not fulfilled,56.93493252386549
2025-06-18 18:00:00,2506.5,short,Decrease (5m+15),68.12545076580213
2025-06-18 18:01:00,2510.12,short,Open interest condition not fulfilled,70.66472680054513
2025-06-18 18:02:00,2493.72,short,Open interest condition not fulfilled,51.01955852416985
2025-06-18 18:03:00,2493.91,short,Open interest condition not fulfilled,51.28859200806467
2025-06-18 18:04:00,2490.37,short,Open interest condition not fulfilled,48.067584907583004
2025-06-18 18:05:00,2486.69,short,Open interest condition not fulfilled,45.73667995876339
2025-06-18 18:06:00,2491.95,short,Open interest condition not fulfilled,50.303642934543625
2025-06-18 18:07:00,2489.32,short,Open interest condition not fulfilled,48.145839583010265
2025-06-18 18:08:00,2489.1,short,Open interest condition not fulfilled,47.866991856707706
2025-06-18 18:09:00,2482.7,short,Open interest condition not fulfilled,42.93313665925367
2025-06-18 18:10:00,2482.36,short,Open interest condition not fulfilled,42.54275075357217
2025-06-18 18:11:00,2489.4,short,Open interest condition not fulfilled,49.246064918674485
2025-06-18 18:12:00,2483.75,short,Open interest condition not fulfilled,44.576208783311074
2025-06-18 18:14:00,2488.52,short,Open interest condition not fulfilled,49.04313594664813
2025-06-18 18:15:00,2490.75,short,Open interest condition not fulfilled,50.95745136186615
2025-06-18 18:16:00,2490.54,short,Open interest condition not fulfilled,50.7800398736655
2025-06-18 18:17:00,2492.42,short,Open interest condition not fulfilled,52.60899974466567
2025-06-18 18:18:00,2490.91,short,Open interest condition not fulfilled,51.11520461712154
