timestamp,closing price,EMA,OI condition,RSI
2025-07-02 05:12:00,2433.82,long,Open interest condition not fulfilled,41.833789704605465
2025-07-02 05:13:00,2433.87,long,Open interest condition not fulfilled,43.885323605879684
2025-07-02 05:14:00,2434.78,long,Open interest condition not fulfilled,49.83012305335591
2025-07-02 05:15:00,2444.0,long,Decrease (5m+15),76.79450538796938
2025-07-02 05:16:00,2442.51,long,Open interest condition not fulfilled,68.11685728672643
2025-07-02 05:17:00,2442.39,long,Open interest condition not fulfilled,67.37795395554053
2025-07-02 05:18:00,2441.16,long,Open interest condition not fulfilled,62.20067889607135
2025-07-02 05:19:00,2440.3,long,Open interest condition not fulfilled,59.349666749780994
2025-07-02 05:20:00,2441.24,long,Open interest condition not fulfilled,60.88536124514273
2025-07-02 05:21:00,2440.61,long,Open interest condition not fulfilled,58.52946583452017
2025-07-02 05:22:00,2442.9,long,Open interest condition not fulfilled,63.21768034258816
2025-07-02 05:23:00,2441.48,long,Open interest condition not fulfilled,58.641308801073116
2025-07-02 05:24:00,2439.7,long,Open interest condition not fulfilled,53.64427756711257
2025-07-02 05:25:00,2440.8,long,Open interest condition not fulfilled,56.042907226120704
2025-07-02 05:26:00,2439.9,long,Open interest condition not fulfilled,53.46957062094543
2025-07-02 05:27:00,2439.09,long,Open interest condition not fulfilled,51.34918393033213
2025-07-02 05:28:00,2438.8,long,Open interest condition not fulfilled,50.55641015699308
2025-07-02 05:29:00,2438.0,long,Open interest condition not fulfilled,48.33405187470089
2025-07-02 05:30:00,2437.37,long,Decrease (5m+15),46.596924854300354
2025-07-02 05:32:00,2437.2,long,Open interest condition not fulfilled,46.26348791698201
2025-07-02 05:33:00,2438.0,long,Open interest condition not fulfilled,48.87486969718935
2025-07-02 05:34:00,2438.68,long,Open interest condition not fulfilled,51.05025524287353
2025-07-02 05:35:00,2440.01,long,Open interest condition not fulfilled,55.02355452687592
2025-07-02 05:36:00,2440.0,long,Open interest condition not fulfilled,54.84357118639349
2025-07-02 05:37:00,2438.84,long,Open interest condition not fulfilled,50.87959960718947
2025-07-02 05:38:00,2437.93,long,Open interest condition not fulfilled,47.76981521556049
2025-07-02 05:39:00,2438.32,long,Open interest condition not fulfilled,49.288577413376416
2025-07-02 05:40:00,2438.22,long,Open interest condition not fulfilled,49.339802062982905
2025-07-02 05:41:00,2439.28,long,Open interest condition not fulfilled,52.73650111207788
2025-07-02 05:42:00,2439.69,long,Open interest condition not fulfilled,54.16493473639861
2025-07-02 05:43:00,2440.62,long,Open interest condition not fulfilled,56.65822868717883
2025-07-02 05:44:00,2440.89,long,Open interest condition not fulfilled,57.525136206327105
2025-07-02 05:45:00,2441.3,long,Decrease (5m+15),58.913533705880305
2025-07-02 05:46:00,2441.06,long,Open interest condition not fulfilled,58.13819645030047
2025-07-02 05:47:00,2441.47,long,Open interest condition not fulfilled,58.982080149202496
2025-07-02 05:48:00,2442.09,long,Open interest condition not fulfilled,60.90949141294935
2025-07-02 05:49:00,2440.61,long,Open interest condition not fulfilled,54.15802000718443
2025-07-02 05:50:00,2440.49,long,Open interest condition not fulfilled,53.41930633371578
2025-07-02 05:51:00,2441.01,long,Open interest condition not fulfilled,55.76525346788638
2025-07-02 05:52:00,2439.73,long,Open interest condition not fulfilled,49.74381128740208
2025-07-02 05:53:00,2439.94,long,Open interest condition not fulfilled,50.73157156491335
2025-07-02 05:54:00,2440.24,long,Open interest condition not fulfilled,51.82911299899945
2025-07-02 05:55:00,2440.13,long,Open interest condition not fulfilled,51.3019604119759
2025-07-02 05:56:00,2442.04,long,Open interest condition not fulfilled,59.540899128970956
2025-07-02 05:57:00,2442.35,long,Open interest condition not fulfilled,60.625700119427194
2025-07-02 05:58:00,2442.59,long,Open interest condition not fulfilled,60.95162024246026
2025-07-02 05:59:00,2443.85,long,Open interest condition not fulfilled,65.29509563862112
2025-07-02 06:00:00,2443.82,long,Decrease (5m+15),65.39085794626783
2025-07-02 06:01:00,2443.33,long,Open interest condition not fulfilled,63.748716586233684
2025-07-02 06:02:00,2443.62,long,Open interest condition not fulfilled,64.93554858068885
2025-07-02 06:03:00,2443.66,long,Open interest condition not fulfilled,65.12562471050114
2025-07-02 06:04:00,2442.91,long,Open interest condition not fulfilled,59.332699996439
2025-07-02 06:05:00,2444.0,long,Open interest condition not fulfilled,63.59289855226911
2025-07-02 06:06:00,2446.46,long,Open interest condition not fulfilled,71.0738600415067
2025-07-02 06:07:00,2445.18,long,Open interest condition not fulfilled,64.21516834408678
2025-07-02 06:08:00,2444.6,long,Open interest condition not fulfilled,60.81244492240707
2025-07-02 06:09:00,2443.51,long,Open interest condition not fulfilled,54.43466592941647
2025-07-02 06:10:00,2445.48,long,Open interest condition not fulfilled,61.072501559090334
2025-07-02 06:11:00,2447.07,long,Open interest condition not fulfilled,65.36816019504808
2025-07-02 06:12:00,2445.62,long,Open interest condition not fulfilled,58.18565245471665
2025-07-02 06:13:00,2445.99,long,Open interest condition not fulfilled,58.78760819344362
2025-07-02 06:14:00,2446.37,long,Open interest condition not fulfilled,59.83075735957741
2025-07-02 06:15:00,2445.01,long,Decrease (5m+15),54.81519924738949
2025-07-02 06:16:00,2446.8,long,Open interest condition not fulfilled,59.73662166402857
2025-07-02 06:17:00,2445.0,long,Open interest condition not fulfilled,54.064240117463385
2025-07-02 06:18:00,2445.55,long,Open interest condition not fulfilled,55.86656063551103
2025-07-02 06:19:00,2445.24,long,Open interest condition not fulfilled,54.62323316296158
2025-07-02 06:20:00,2446.06,long,Open interest condition not fulfilled,57.65473971623142
