timestamp,closing price,EMA,OI condition,RSI
2025-06-15 13:51:00,2539.28,long,Open interest condition not fulfilled,60.40298754313022
2025-06-15 13:52:00,2537.4,long,Open interest condition not fulfilled,55.580539615909146
2025-06-15 13:53:00,2538.13,long,Open interest condition not fulfilled,57.02569450641337
2025-06-15 13:54:00,2540.48,long,Open interest condition not fulfilled,61.38029485283345
2025-06-15 13:55:00,2541.47,long,Open interest condition not fulfilled,63.06528404260776
2025-06-15 13:56:00,2539.39,long,Open interest condition not fulfilled,57.90632055956691
2025-06-15 13:57:00,2541.4,long,Open interest condition not fulfilled,61.45013057735
2025-06-15 13:58:00,2541.4,long,Open interest condition not fulfilled,61.52416158493001
2025-06-15 13:59:00,2542.0,long,Open interest condition not fulfilled,62.6621453641193
2025-06-15 14:00:00,2541.16,long,Decrease (5m+15),59.759563337657625
2025-06-15 14:01:00,2540.49,long,Open interest condition not fulfilled,57.824105184805404
2025-06-15 14:02:00,2539.79,long,Open interest condition not fulfilled,55.72894425688904
2025-06-15 14:03:00,2537.98,long,Open interest condition not fulfilled,50.34682715369012
2025-06-15 14:04:00,2537.09,long,Open interest condition not fulfilled,47.86479452523418
2025-06-15 14:05:00,2537.3,long,Open interest condition not fulfilled,48.38488730301744
2025-06-15 14:06:00,2537.01,long,Open interest condition not fulfilled,47.89953693556502
2025-06-15 14:07:00,2537.9,long,Open interest condition not fulfilled,50.50811921855719
2025-06-15 14:08:00,2538.01,long,Open interest condition not fulfilled,50.84845577482715
2025-06-15 14:09:00,2546.96,long,Open interest condition not fulfilled,69.25545190644897
2025-06-15 14:10:00,2544.8,long,Open interest condition not fulfilled,62.66462368117787
2025-06-15 14:11:00,2544.15,long,Open interest condition not fulfilled,60.9647984954051
2025-06-15 14:12:00,2547.14,long,Open interest condition not fulfilled,65.75887435228628
2025-06-15 14:13:00,2544.28,long,Open interest condition not fulfilled,58.52857174837465
2025-06-15 14:14:00,2542.85,long,Open interest condition not fulfilled,55.257087340890905
2025-06-15 14:15:00,2543.7,long,Decrease (5m+15),56.80270189893823
2025-06-15 14:16:00,2541.47,long,Open interest condition not fulfilled,51.754528321159036
2025-06-15 14:17:00,2539.07,long,Open interest condition not fulfilled,47.00064189951105
2025-06-15 14:18:00,2538.64,long,Open interest condition not fulfilled,46.16628635589648
2025-06-15 14:19:00,2538.0,long,Open interest condition not fulfilled,44.88762829784382
2025-06-15 14:20:00,2538.87,long,Open interest condition not fulfilled,47.03286765908995
2025-06-15 14:21:00,2538.15,long,Open interest condition not fulfilled,45.42906553486978
2025-06-15 14:23:00,2537.99,long,Open interest condition not fulfilled,45.070942188685684
2025-06-15 14:24:00,2539.1,long,Open interest condition not fulfilled,48.179865712126
2025-06-15 14:25:00,2538.32,long,Open interest condition not fulfilled,46.213096133709406
