timestamp,closing price,EMA,OI condition,RSI
2025-07-15 09:35:00,2982.33,long,Open interest condition not fulfilled,50.468286887147904
2025-07-15 09:36:00,2982.17,long,Open interest condition not fulfilled,49.999574453991784
2025-07-15 09:37:00,2983.1,long,Open interest condition not fulfilled,52.74667010180519
2025-07-15 09:39:00,2981.43,long,Open interest condition not fulfilled,47.68923481541169
2025-07-15 09:40:00,2983.54,long,Open interest condition not fulfilled,53.67218383385353
2025-07-15 09:41:00,2981.93,long,Open interest condition not fulfilled,49.03138283668179
2025-07-15 09:42:00,2981.51,long,Open interest condition not fulfilled,47.77288782230981
2025-07-15 09:43:00,2978.3,long,Open interest condition not fulfilled,39.678714080077725
2025-07-15 09:44:00,2978.36,long,Open interest condition not fulfilled,39.7687106661868
2025-07-15 09:45:00,2977.69,long,Open interest condition not fulfilled,38.81109498434491
2025-07-15 09:46:00,2978.22,long,Open interest condition not fulfilled,40.68778011816469
2025-07-15 09:47:00,2978.79,long,Open interest condition not fulfilled,42.70876449124381
2025-07-15 09:48:00,2977.02,long,Open interest condition not fulfilled,38.33470665764834
2025-07-15 09:49:00,2977.67,long,Open interest condition not fulfilled,40.826695497511146
2025-07-15 09:50:00,2978.29,long,Open interest condition not fulfilled,43.329168868549345
2025-07-15 09:51:00,2976.81,long,Open interest condition not fulfilled,39.85771698589855
2025-07-15 09:52:00,2976.13,long,Open interest condition not fulfilled,37.96696317263347
2025-07-15 09:53:00,2977.29,long,Open interest condition not fulfilled,42.21741037085564
2025-07-15 09:54:00,2977.41,long,Open interest condition not fulfilled,43.103707360315404
2025-07-15 09:55:00,2976.6,long,Open interest condition not fulfilled,41.55699417854726
2025-07-15 09:56:00,2973.51,no_trade,Open interest condition not fulfilled,33.944849794374264
2025-07-15 09:57:00,2971.2,no_trade,Open interest condition not fulfilled,31.156189156715783
2025-07-15 09:58:00,2971.26,no_trade,Open interest condition not fulfilled,31.98041220230411
2025-07-15 09:59:00,2972.0,short,Open interest condition not fulfilled,34.55400068835175
2025-07-15 10:00:00,2972.38,short,Open interest condition not fulfilled,36.78516609597859
2025-07-15 10:01:00,2972.33,short,Open interest condition not fulfilled,37.45870132129778
2025-07-15 10:02:00,2971.4,short,Open interest condition not fulfilled,34.89889627461754
2025-07-15 10:03:00,2973.25,short,Open interest condition not fulfilled,41.20045638441156
2025-07-15 10:04:00,2973.42,short,Open interest condition not fulfilled,41.71696689337013
2025-07-15 10:05:00,2975.48,short,Open interest condition not fulfilled,48.62334935800826
2025-07-15 10:06:00,2974.61,short,Open interest condition not fulfilled,45.81904133928496
2025-07-15 10:07:00,2974.73,short,Open interest condition not fulfilled,47.51655138430451
2025-07-15 10:08:00,2977.22,short,Open interest condition not fulfilled,54.144770010355515
2025-07-15 10:09:00,2977.9,short,Open interest condition not fulfilled,55.84795803533315
2025-07-15 10:10:00,2977.81,short,Open interest condition not fulfilled,54.934491204958654
2025-07-15 10:11:00,2978.13,short,Open interest condition not fulfilled,55.878799818493654
2025-07-15 10:12:00,2976.6,short,Open interest condition not fulfilled,51.03312686460507
2025-07-15 10:13:00,2974.16,short,Open interest condition not fulfilled,45.27336284989763
2025-07-15 10:14:00,2974.77,short,Open interest condition not fulfilled,47.05531426134408
2025-07-15 10:15:00,2975.03,short,Increase (5m+15m),48.35681762100573
2025-07-15 10:16:00,2977.0,short,Open interest condition not fulfilled,53.11690050975079
2025-07-15 10:17:00,2977.09,short,Open interest condition not fulfilled,53.37521942128508
2025-07-15 10:18:00,2979.05,short,Open interest condition not fulfilled,57.673791737956044
2025-07-15 10:19:00,2980.1,short,Open interest condition not fulfilled,59.88768549832856
2025-07-15 10:20:00,2976.84,short,Open interest condition not fulfilled,51.66619474250617
2025-07-15 10:21:00,2976.41,short,Open interest condition not fulfilled,50.42927855363111
2025-07-15 10:22:00,2976.77,short,Open interest condition not fulfilled,51.364929710121814
2025-07-15 10:23:00,2976.89,short,Open interest condition not fulfilled,51.72656616254573
2025-07-15 10:24:00,2977.28,short,Open interest condition not fulfilled,52.95811918096837
2025-07-15 10:25:00,2976.34,short,Open interest condition not fulfilled,49.75116408673557
2025-07-15 10:26:00,2978.24,short,Open interest condition not fulfilled,56.287021846707574
2025-07-15 10:27:00,2978.64,short,Open interest condition not fulfilled,57.572669931198995
2025-07-15 10:28:00,2978.07,short,Open interest condition not fulfilled,54.67620768230076
2025-07-15 10:29:00,2976.64,short,Open interest condition not fulfilled,49.73215384272451
2025-07-15 10:30:00,2976.48,short,Increase (5m+15m),49.17477862853972
2025-07-15 10:31:00,2970.77,short,Open interest condition not fulfilled,34.5612853905146
2025-07-15 10:32:00,2968.9,short,Open interest condition not fulfilled,31.74644891687754
2025-07-15 10:33:00,2970.01,short,Open interest condition not fulfilled,36.208707725030706
2025-07-15 10:34:00,2971.03,short,Open interest condition not fulfilled,39.49498466564293
2025-07-15 10:35:00,2970.26,short,Open interest condition not fulfilled,37.92516984340964
2025-07-15 10:36:00,2970.91,short,Open interest condition not fulfilled,40.120063920887894
2025-07-15 10:37:00,2970.27,short,Open interest condition not fulfilled,39.43360482975006
2025-07-15 10:38:00,2970.36,short,Open interest condition not fulfilled,39.520383311237495
2025-07-15 10:39:00,2969.86,short,Open interest condition not fulfilled,38.38740200034332
2025-07-15 10:40:00,2968.21,short,Open interest condition not fulfilled,36.120589727990655
2025-07-15 10:41:00,2968.34,short,Open interest condition not fulfilled,38.031960974041596
2025-07-15 10:42:00,2970.56,short,Open interest condition not fulfilled,44.69531249537328
2025-07-15 10:43:00,2971.2,short,Open interest condition not fulfilled,46.39002624022779
2025-07-15 10:44:00,2970.35,short,Open interest condition not fulfilled,44.400841136656304
2025-07-15 10:45:00,2969.26,short,Decrease (5m+15),41.86900250766027
2025-07-15 10:46:00,2971.8,short,Open interest condition not fulfilled,48.72403027895858
2025-07-15 10:47:00,2968.5,short,Open interest condition not fulfilled,39.95022773061434
